17426bd01adff65960e361186ae8fc3fcd41d553	Ellis Tarn	2026-04-22	8	197	101	reconcile: direct API reads for managed resources, eliminate stale-read polling (#215)
35729856640c7c3b69ac842cd314b65d372bb5ab	Ellis Tarn	2026-04-22	4	177	70	reconcile: fix watch-driven propagation bugs, remove resync override (#214)
29a0078026b42e3c5a851c3a880d695750e60df3	Ellis Tarn	2026-04-22	28	1111	576	reconcile: fix propagation bugs masked by 2s resync interval (#213)
aeba8412884dc7e04e31d32a01f6d9c7e03bcbc0	Ellis Tarn	2026-04-22	2	67	7	reconcile: return nil for deterministic errors, fix NodeExcluded gate bypass (#212)
439765054a9169bd4532fd9483889abbd57f524e	Ellis Tarn	2026-04-21	1	2	1	compat: add unknown_fields_test.go to allowlist (15 -> 16) (#208)
4de7d9af1cade57a25f460eb8a99d8d7f596a125	Ellis Tarn	2026-04-21	1	19	177	design: update 006-standard-library for RGD raw Graph conversion (#209)
0641909028563d3d56e73e831b52ff4261aff9f8	Ellis Tarn	2026-04-21	13	669	510	stdlib: convert RGD from Kind to raw Graph (#205)
1c67d4bfd4a6685ce8fabe30bfe0d018f0b7d191	Ellis Tarn	2026-04-20	8	572	29	owner references: hold instance during Graph teardown via patch node (#203)
1db7f6a8e6c44a3ae5a82284d4f87b1f6fd5e688	Ellis Tarn	2026-04-20	6	398	5	Detect RGD resource cycles at compile time via pre-compilation (#204)
a6058354aa1753a2159d5e92b6a0abdc83e8410d	Ellis Tarn	2026-04-20	7	91	17	fix: Path 2 self-refresh must re-stamp __ready in scope (#200)
f79469f3c46ea8f7dbd16d4a98a21718dc7093b4	Ellis Tarn	2026-04-20	2	101	10	support externalRef in RGD stdlib: translate to ref/watch nodes (#202)
5c575bfa8b66ab0cc9562447fff8cce3d30c4bb7	Ellis Tarn	2026-04-20	2	63	3	fix forEach hash carry-forward double-prefix (#201)
f17225c1952cc08df68dc43b1af89137ca4f9d15	Ellis Tarn	2026-04-20	13	330	148	remove kro.run/apply annotation: force-apply driven solely by node.lifecycle.apply (#194)
85a77bc7fca50fe58d60378d2cc54c8b54900bcc	Ellis Tarn	2026-04-20	8	511	65	compilation: dynamic GVK type resolution and CRD update detection (#199)
ffb687c5cd1db271627f821cf8dd2c3fe94302f0	Ellis Tarn	2026-04-19	4	522	320	fix: extract finalization into explicit state machine (#198)
c62b9ba977f75661bfb791e1a80948c2b89eefc3	Ellis Tarn	2026-04-19	9	307	258	compilation: reconcile implementation against design (#197)
58dd9a55b57593e18de68ec28b02651a5a19e2bf	Ellis Tarn	2026-04-19	21	2637	69	compilation: type cache, structural caching, recursive validation, dynamic GVK detection (#190)
6d3686c8c47a7bb4a6e6b6640ce5b2ffd860b14f	Ellis Tarn	2026-04-19	39	1673	296	design: add 004-compilation, separate compilation from reconciliation (#195)
d6cbc54ac7c359ec680d602d5acdfd07644706af	Ellis Tarn	2026-04-18	5	75	31	fix: cache canonical Kind in WatchManager to fix wrong-case resource keys in prune/delete (#196)
e480f78eb48c74342f325ccfe81be4845745e22b	Ellis Tarn	2026-04-18	4	13	2305	testing: delete redundant unit tests covered by e2e suite (#191)
ff33a4a535a8a7caaddd150a7dec0cfbc318d557	Ellis Tarn	2026-04-18	5	149	39	fix: forEach context-aware hashing, remove volatile metadata copy (#188)
2badac078571616d2ca73fafde3a218e634d5521	Ellis Tarn	2026-04-18	3	31	11	testing: deflake crash recovery and histogram metrics tests (#193)
22681e7b0662041495ea37cae172a4321038996a	Ellis Tarn	2026-04-18	9	585	26	forEach O(changed) incremental diff: cache per-item hashes, annotate dispatch with changed items (#192)
3376810ed3028421571845fd1de194c1db178923	Ellis Tarn	2026-04-18	5	225	114	simplicity+performance: encapsulate Watch merge, unify hash paths, document GET bound (#186)
7a4c588792b8bdb7ef4e0664cee20bb03d4243bf	Ellis Tarn	2026-04-18	6	514	203	testing: delete tautology unit tests, add e2e coverage for design gaps (#187)
8a6e2e906e13dea8802ff5d84d855e2f4d76ba93	Ellis Tarn	2026-04-18	17	423	410	simplicity: remove dead state, eliminate shadowing, add NodeState sync guard, replace ForEach map with typed binding (#185)
be88c4faa89fe3b3b144b425748ee74a3fade846	Ellis Tarn	2026-04-18	1	3	3	add validation compat: expression validation, kind pattern, empty resources (#184)
3bcbe929d02008f0780e6909f50b01d0c362a88a	Ellis Tarn	2026-04-18	3	119	1	correctness: propagation trigger on self-state refresh + cycle error format (#182)
47a48d906f6bf1d1990366ae763620ea687921ab	Ellis Tarn	2026-04-18	2	424	0	testing: .updated() integration tests for forEach stamping and propagateWhen gating (#183)
94695c891423cd092cb0b432cb4f144a32a14562	Ellis Tarn	2026-04-18	5	419	0	implement .updated() CEL function for forEach rollout gating (#181)
05f3bd6def0796991244a469dc1a8512cc079371	Ellis Tarn	2026-04-18	69	10	10	consolidate integration tests under experimental/test/ (#180)
8695db191370bd53c94af8341716c1660c2920e7	Ellis Tarn	2026-04-18	2	263	383	remove redundant unit tests covered by e2e, add table-driven compilation validation e2e test (#179)
6bcd57cb5070a4e570b0becceed63a442fea7cab	Ellis Tarn	2026-04-18	2	334	8	testing: per-item propagateWhen edge case coverage (#178)
4a0aae87596a58f141ac114806df1a8c5aadc47e	Ellis Tarn	2026-04-17	2	372	1	implement propagateWhen and readyWhen on Kind spec (#174)
311e0a511dab259d1b47bdd7fb0df77e0992ea56	Ellis Tarn	2026-04-17	5	322	12	correctness: per-item propagateWhen in forEach (#176)
59c675f8ab06cbcfdba510fdbf857a7b4a42baef	Ellis Tarn	2026-04-17	9	1026	502	promote unit tests to e2e: enable metrics endpoint, add metrics contract tests, replace internal-API tests with status condition assertions (#177)
606eb2f259d19d1dda4127fecb6eb4eba1e553b5	Ellis Tarn	2026-04-17	1	52	17	compat: definition-time validation for RGD Inactive state handling (#175)
f8dff1c6313af179a729611f700ba56254421688	Ellis Tarn	2026-04-17	2	15	8	parallelize presubmit: run all test packages in one go test invocation (#173)
fbd29c888b58bb65308c95652faa89cbe0e64615	Ellis Tarn	2026-04-17	23	194	195	simplicity: replace stale Own/Contribute terminology with template/patch (#172)
fa35bf69e2315e58dbbbdba90448189ddf0dcf77	Ellis Tarn	2026-04-17	10	154	219	simplicity: unify duplicated patterns, fix naming collisions (#170)
9c3140e02ed42cc9ad99d6b89f306d3ecb6b4ca0	Ellis Tarn	2026-04-17	2	601	3	testing: WatchCoordinator e2e tests — oldLabels routing, multi-graph, stale cleanup, abort recovery, bad ref (#167)
42e8459dad9c3d5af834c91e84b6480c8f5968f1	Ellis Tarn	2026-04-17	7	922	20	testing: add SystemError fault injection, Error/SystemError prune safety, Ready rollup precedence (#171)
0632b055ed95e84a5a1d4e9c8a2f036b62ad60d9	Ellis Tarn	2026-04-17	1	36	28	correctness: re-check selector membership on incremental watch updates (#169)
72700d4376a32074997321f207be320a5c59cd04	Ellis Tarn	2026-04-17	16	328	300	impl: propagateWhen input gate and .dependencies() CEL primitive (#168)
c232173aa5c6dd9e859a8db028626712b0ceafca	Ellis Tarn	2026-04-17	1	11	2	correctness: propagateWhen is an input gate, not an output gate (#164)
96048c664b1cce9240c8a40767bfdd52f70dc0ed	Ellis Tarn	2026-04-17	3	264	9	performance: 2x faster hashDesiredState — replace json.Marshal with tree-walking hasher (#166)
769299c2d7ba867f0fb52d7a9b275806ed7dd691	Ellis Tarn	2026-04-17	3	178	40	design: propagation control for forEach and Kind (#165)
5cfb5a1adf55cf1cbbea6b67bf195a673bdab58b	Ellis Tarn	2026-04-17	9	208	278	simplicity: deduplicate repeated patterns across controller package (#162)
10a365f6966227df8cb3aed68208134b4303a52d	Ellis Tarn	2026-04-17	15	776	37	graph-controller: reconcile implementation against designs (#163)
cdc4bb98a1bce325828c530c0d9c6571f18727a9	Ellis Tarn	2026-04-17	6	278	33	schema-aware CEL: typed resource schemas + runtime value wrapping (#161)
18990794fd42c845a15f16f7bafe9f8b71e5d25b	Ellis Tarn	2026-04-17	5	238	56	graph-controller: fix forEach multi-variable silent data loss and unchecked type assertions (#160)
a1709a7122ca5475f6d19952b622810bf3da2a69	Ellis Tarn	2026-04-17	19	1010	1034	simplicity: file truthfulness, dead code, naming accuracy (#159)
99a42324afa42d457bab00bbacd2d1a823943130	Ellis Tarn	2026-04-17	20	235	229	graph-controller: align code naming to design — template/patch (#158)
6cacd2e4c560c6aa0ad7c0c29d1407f264de7792	Ellis Tarn	2026-04-17	4	539	6	startup hydration: skip dynamic-GVR nodes via HasDynamicGVR() (#157)
851a8a88a403fc693499448ed386563ff7267471	Ellis Tarn	2026-04-17	2	33	3	graph-controller: observable startup + health-gated readiness (#156)
05db8294fe71114dd5287d4716530ed74b79b74a	Ellis Tarn	2026-04-16	5	43	46	stdlib: rename Kind items, Singleton holder; drop wide ApiVersion column (#155)
ef1a3b64a108d1aa825101228fa4cdf4554abf81	Ellis Tarn	2026-04-16	4	183	179	designs: reconcile 001/003/004/005 with declared-keyword schema (#153)
70a337befc2d5c998da0382e5edee17481d8a47b	Ellis Tarn	2026-04-16	10	245	21	stdlib: cluster-scoped Kind, printer columns, instance count; make apply fixes (#152)
6e599925a8cd903ed2ef427470864da6f9245c46	Ellis Tarn	2026-04-16	46	1590	1126	explicit-keyword schema for Graph node classification (#150)
5413e3bf8933b74cff1de4c3c7d211e515de6428	Ellis Tarn	2026-04-16	2	44	2	rgd stdlib: instance GVK labels + force-apply, unlocks instance_conflict compat (#149)
81c5a0388154ce3e9b2069d3ee81dc9f02651478	Ellis Tarn	2026-04-16	3	100	3	compat suite: incremental workflow + regression-guarded allowlist (#146)
27eadc52f9540131e901f3f9be6b3590e0311a7b	Ellis Tarn	2026-04-16	2	89	23	test helpers: classification accessor + waiter for Contribute→Own flip work (#147)
57b7a3c3ab6dbf81a7996731518dd704c949c674	Ellis Tarn	2026-04-16	5	250	25	test: cover four P1/P2 items merged without coverage in #144 (#148)
9f9be633dd1ebd87c6866dd6d6ff6fd9d362f042	Ellis Tarn	2026-04-16	12	386	138	fix: close ten P1/P2 follow-up items from the P0 Graph controller audit (#144)
d08f3411a70caa79845bf6d86fdce6a86b14d3b7	Ellis Tarn	2026-04-16	9	212	76	split Reference into parse-time and ResolvedReference post-resolution types (#145)
428ecbd4c0d05c955a754686c8551aac14f336bb	Ellis Tarn	2026-04-16	8	117	38	add Node.Identity/Payload accessors; migrate reconciler reads (#142)
9ba6e1da4732ed39752fa846fecd3d05e82dc0fb	Ellis Tarn	2026-04-16	13	889	68	fix: close six P0 correctness gaps in the Graph controller (#136)
60248234390cb001139faf85ce9c41fc88a62bb8	Ellis Tarn	2026-04-16	5	34	17	route Node reference lookups through a single method (#141)
fe5fea889c8402116e90a2243050886be7893168	Ellis Tarn	2026-04-16	47	249	31	rgd-compat: make upstream integration tests pass against Graph controller (#137)
9fb11496a2dd9c01fe6692970437fe8196633c1e	Ellis Tarn	2026-04-16	7	57	57	rename skeletonApply to releaseApply throughout (#140)
22ab86464dc13a7872c560d1b700f9100162078f	Ellis Tarn	2026-04-16	3	12	11	change SSA field manager format to <name>.<namespace>.internal.kro.run (#139)
9d3a180b6f34ea2d6da1e25a92ac0a88e646f3b4	Ellis Tarn	2026-04-16	1	106	215	polish 003-ownership to match voice of other design docs (#122)
59264fa8b8f88300da54e43542c3cf386e469572	Ellis Tarn	2026-04-16	1	8	0	test: parallelize stdlib tests to eliminate serial-first tail (#138)
4f81073e20b0e5563e2136db6f7b66c61c10f45e	Ellis Tarn	2026-04-16	7	591	14	upstream compat test harness: run kro integration tests against Graph controller (#130)
6a9d901a04080466625a860e7a5b407e229d35b2	Ellis Tarn	2026-04-16	2	31	31	refactor: rename Singleton node IDs for clarity (#135)
fb4d43e727112ac5ce9e8a8eec432b14022d509f	Ellis Tarn	2026-04-16	14	371	313	feat: Singleton E2E — per-instance self-determination via template expressions (#133)
83ee885e07a3e80654aafa3831d5b94aafa14f93	Ellis Tarn	2026-04-16	4	52	25	fix: declaration-order-stable topological sort via min-heap Kahn's (#134)
b785120ef391ec27b7f897af45e2d8f305b9f7ce	Ellis Tarn	2026-04-15	5	285	517	Move stdlib integration tests into controller/test suite (#132)
8071f7789014129397c284945003c49814848e39	Ellis Tarn	2026-04-15	4	60	95	fix: flatten graphCaches three-map state machine to single map (#131)
4b5f7a29f119366fafd10b43fb554ca80f896f46	Ellis Tarn	2026-04-15	3	25	6	fix: declaration-order-preserving topological sort, revision transition race (#127)
7b4b284a4a7d0d5e5d439b33ed5a6e22755792a5	Ellis Tarn	2026-04-15	7	134	33	stdlib: type nodes/resources, fix convergence re-apply race (#129)
745998fe969ff4ef0ae8b22343d3e2d0b5747d3c	Ellis Tarn	2026-04-15	18	2367	15	stdlib: Decorator as bootstrap primitive, Kind built on Decorator (#126)
9ad427abe0d505aa1c5d7bfb5448e8e8c219898b	Ellis Tarn	2026-04-15	3	275	28	fix: align L3 graph RGD schema with upstream API (#124)
d07562aeaef86dd1274465140fcef0eccb959405	Ellis Tarn	2026-04-15	8	637	59	fix: close three design gaps in graph controller (#125)
670e9d6c74c9249f34c6054ac4de751d7747422e	Ellis Tarn	2026-04-15	32	123	110	fix: converge implementation comments and design docs on reconciliation design (#123)
417e24ae3c0818aab406d89eae3cff00d2feaff7	Ellis Tarn	2026-04-15	10	1230	57	feat: compile-time type inference for definition nodes and resource schemas (#119)
0879580fb53037916209fc9f6e73158b5a6f5d6c	Ellis Tarn	2026-04-14	7	620	36	fix: forEach duplicate key detection and FinalizerSkipped status surfacing (#120)
6ed459f5e4db7ee8c8d15f4c2e661bc0668d0998	Ellis Tarn	2026-04-14	1	59	77	fix: deflake TestForEachChildIdentityStableUnderReordering (#121)
9b5265029369640d991c1a2a5e46fc6f02d6d879	Ellis Tarn	2026-04-14	6	461	33	fix: close three design gaps in graph reconciliation (#118)
8d83689fe0cfa77dc72136907077a7d78e4a4460	Ellis Tarn	2026-04-14	4	441	36	fix: Contribute teardown releases field ownership on both subresources (#116)
f342d3cbbe1e88247a25a157bc5fb427dbf331fa	Ellis Tarn	2026-04-14	1	2	2	docs: clarify resync respects propagateWhen gate (#117)
3b4c1b1019f641f59374178a20b9b5aeba5e58e0	Ellis Tarn	2026-04-14	1	88	72	docs: compilation section and unified trigger model in 004 (#113)
facbc84413277ad3e88408978728b3dcecb5de37	Ellis Tarn	2026-04-14	10	1306	0	test: add 8 design doc coverage gap tests (#114)
9a6be371d80412d534c7a4fea19a332493a65d18	Ellis Tarn	2026-04-14	3	422	719	docs: rewrite 004-graph-execution as 004-graph-reconciliation (#105)
c5dc775009e789078e2c78271fe3fa76cd794216	Ellis Tarn	2026-04-14	12	482	45	fix: reconciliation findings — spec hash guard, error classification, label parsing, finalizer validation, metrics (#111)
948ad6c7b477d93b9a5900be6c3cf56373b34d8c	Ellis Tarn	2026-04-14	4	153	6	fix: validate node IDs produce valid DNS-1123 label key prefixes (#109)
e082fe94957da5171eefba139c4f2431e21b6504	Ellis Tarn	2026-04-13	8	823	0	fix: resolveReference errors silently lost, add 10 integration regression tests (#106)
0bc6537bdb8e79e4dc5d659ce68af41e10ef333a	Ellis Tarn	2026-04-13	6	320	8	fix: readyWhen expression errors don't gate dependents, forEach error precedence (#104)
bd10b50657f1705c0570805bed2c49636626ef16	Ellis Tarn	2026-04-13	9	63	90	simplicity: remove dead parameters, unify reference resolution, remove dead condition (#103)
40a7d6c02c898a5c3fd2206460a0a52a3a801c8f	Ellis Tarn	2026-04-13	1	15	12	design: document apply-hash annotation persistence (#102)
fa9a7cc6df967cf80bf417ee3718f74ef821a0f5	Ellis Tarn	2026-04-13	2	147	15	fix: drift timer reset only for dispatched nodes (#100)
e554eab3adf0f9ba34ed0d6cd12bec55d61977ab	Ellis Tarn	2026-04-13	2	22	45	simplicity: unify reconcileOwn and reconcileContribute into reconcileApply (#101)
3539ec4ce18c1882e31c150b79f5fe9cb7498a34	Ellis Tarn	2026-04-13	5	22	38	simplicity: remove dead code, extract duplicated pattern, fix stale references (#98)
f3c8a0adc9f95d12323f901221aa44285adf913c	Ellis Tarn	2026-04-13	3	256	107	fix: remove propagateState first-wins flood fill that violated state precedence (#97)
f5c3dc59545889226f714eb2d6cad421920090c6	Ellis Tarn	2026-04-13	9	871	15	perf: fix cache leak, Kahn's O(V²), add load test and benchmarks (#93)
0b609d0f195346de4c6be9cf2cad7cac489c4e25	Ellis Tarn	2026-04-13	2	157	0	fix: include propagateWhen state in propagation hash (#95)
49e9f5d951a0b4fda9a048b7224564b812b99a41	Ellis Tarn	2026-04-13	5	276	23	fix: reconcile correctness gaps against design docs (#92)
6bd7b1ac9627c349e8b343040eedaf1633eaffc1	Ellis Tarn	2026-04-13	11	156	375	docs: address inline review comments on design docs, rename CircularDependency → DependencyError (#91)
5aa61232843e17b11a1b08f8c606a8f8f217f4fc	Ellis Tarn	2026-04-13	19	96	149	simplicity: unify naming, extract readyWhen, remove dead code, inline wrappers (#89)
f3cdd21a25cb0f84ef8f3e80cfd86c1e47d62af4	Ellis Tarn	2026-04-13	7	48	48	rename: Compiled condition reasons to compiler error taxonomy (#88)
00b21025bbd8c75a0d98410e0f48475729d47754	Ellis Tarn	2026-04-13	10	88	88	rename: Graph condition Accepted → Compiled (#87)
7be57029349a23ae940de7705e5f73a3a861cc21	Ellis Tarn	2026-04-13	13	758	301	feat: field-path extraction from CEL ASTs for evaluation and propagation hashing (#86)
010196799e8b439a3a99869b335bd7d56ab63446	Ellis Tarn	2026-04-12	12	129	179	refactor: gate-oriented hash naming, three-hash model design doc, delete dead code (#85)
c235c63cc347548aa806aa08f080189168b59a4b	Ellis Tarn	2026-04-12	14	568	618	fix: deflake all Graph update sites with conflict retry (#84)
5c65e32e34f855e9e7580c085ba5b0af7a88a81f	Ellis Tarn	2026-04-12	2	28	15	fix: deflake TestResourcePruning with conflict retry (#82)
944f1c7364d0f024349c9640592b649201af23c5	Ellis Tarn	2026-04-12	7	569	854	simplify: collapse duplicated code, unify abstractions (-221 lines) (#81)
3bc1db51d0cdcfef13950a05a4136ba3dc9469c3	Ellis Tarn	2026-04-12	13	251	123	fix: implement drift timer bypass for SSA ownership enforcement (#79)
f85befafa54caea9e32f00cebec44c90b0edda6d	Ellis Tarn	2026-04-12	4	235	21	fix: collection watch .ready() bug, error classification default, gvrKindFromInformer fallback (#78)
c9f6462fbdcf57a748591cbec2a6b7a92f401a6a	Ellis Tarn	2026-04-12	24	281	281	rename references to base verb form: Own, Watch, Contribute, Define (#77)
4f142a5a8a29dd39d2309b3ec26bd285f239e093	Ellis Tarn	2026-04-12	8	3192	39	fix: forEach Contribute/finalizes bugs, add 30 correctness tests (#76)
3287e5d2e6c06f21816459d9fa79bddac133e478	Ellis Tarn	2026-04-12	8	569	21	feat: definition nodes — values in scope without Kubernetes resources (#73)
a93f9619dd9186071c5e9e40dd89cfe7e0cf9077	Ellis Tarn	2026-04-12	2	29	20	move quality from design doc to project-local skill (#74)
7109985eaf778b0945e7d81899d6f26532c0f89e	Ellis Tarn	2026-04-12	16	159	115	fix: Pending propagates as Pending, not Blocked; Blocked blocks prune gate (#71)
8e3d532a77104c52858be1ecfa40415aec06f609	Ellis Tarn	2026-04-12	3	40	16	build: make go test self-resolve envtest assets without Makefile wrapper (#72)
52de51b3ab0a7fbeb477ad16b4304dfc4ec28b3f	Ellis Tarn	2026-04-12	2	4	2	build: use GOPATH/bin as LOCALBIN to avoid read-only envtest assets in worktrees (#70)
47f8395a3ba136f9439adc6df2d5658d881ce299	Ellis Tarn	2026-04-12	2	14	14	docs: fix four design inconsistencies in 001 and 004 (#69)
fe0937ce6e9fa1debea480d100c84c63e04dae37	Ellis Tarn	2026-04-12	20	271	224	rename: TemplateShape → Reference, role label → reference (#66)
8667ef79ccacaef4331e55289446142afd102457	Ellis Tarn	2026-04-12	3	87	42	fix: finalization races — premature revision GC and stale CEL cache (#67)
8066a86667641f35f4e91d16840a129c1d5ce861	Ellis Tarn	2026-04-12	4	319	12	fix: propagateWhen cross-node scope, revision condition lastTransitionTime (#65)
8b5b6508d8070b6d4d5bf076741536caa12cf7f0	Ellis Tarn	2026-04-12	6	136	19	fix: performance reconcile — O(V²)→O(V+E) propagateState, RWMutex, finalization requeue (#64)
714c115568a3ed9561c24bc7ca28cf9d8cbf68d8	Ellis Tarn	2026-04-12	4	85	16	add experimental/Makefile and krocodile presubmit workflow (#63)
91c3bfca88c62c095e85e0026124c2dd9ff37e2e	Ellis Tarn	2026-04-12	12	1639	20	test: reconcile tests toward design commitments, fix resolveShape bug (#62)
c624baf7b045c3e2f13b9eebf8602362857693a3	Ellis Tarn	2026-04-12	9	85	40	fix: prune skipped when revision transitions to empty/smaller node set (#61)
89aec1928b59b3dc923cc3043dfef532fe3c3214	Ellis Tarn	2026-04-11	8	448	49	reconcile implementation toward design documents (#59)
8ac5620223e24accd7e808382694b3c336d11011	Ellis Tarn	2026-04-11	3	360	0	add drift timer and system error metrics for graph controller (#58)
dc5c12c8c3c54ff5cc12a8cd6e58ad461bf36202	Ellis Tarn	2026-04-11	2	295	0	test: regression tests for surgical correctness fixes (#57)
922d40250a439d78f5e9256046efa75b4ff698da	Ellis Tarn	2026-04-11	2	29	0	fix: close silent divergence gaps in hash detection and contribute lifecycle (#56)
f2231a690dc88e99dfc94cfaebd1cad331510555	Ellis Tarn	2026-04-11	5	192	34	implement drift timers and trigger-scoped walks per 004-graph-execution design (#55)
7e22393bdbd574231f68a8915946ee8dc2d3028e	Ellis Tarn	2026-04-11	3	152	79	redesign forEach: parent-child model with resource-key identity (#54)
56b0d7b4f0785a813c9d0b2cbcc6ff49fc5ffe86	Ellis Tarn	2026-04-11	12	693	277	implement execution design: identity labels, watch-cache applied set, trigger-based walk (#53)
9c18aa343d4fdbb9a589878039834edcfe93d567	Ellis Tarn	2026-04-10	1	37	17	fix execution design: trigger terminology, hash precision, forEach identity and scope (#52)
d6d202bc2bfd7782a6dd4635921b467738e04e9a	Ellis Tarn	2026-04-10	3	103	105	simplify storage model: DNS-prefixed identity labels, in-memory hashes, drift timer (#51)
